dogBreed,dogBreedLabel,countryLabel,height,heightQualifierLabel,mass,massQualifierLabel,lifeExpectancy,lifeExpectancyQualifierLabel
http://www.wikidata.org/entity/Q37798,Голубой пикардийский спаниель,Франция,57,минимум,,,,
http://www.wikidata.org/entity/Q37769,Great Gascony Blue,Франция,68,максимум,,,,
http://www.wikidata.org/entity/Q37769,Great Gascony Blue,Франция,72,максимум,,,,
http://www.wikidata.org/entity/Q37769,Great Gascony Blue,Франция,62,минимум,,,,
http://www.wikidata.org/entity/Q37769,Great Gascony Blue,Франция,65,минимум,,,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,52,минимум,28,максимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,52,минимум,35,максимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,52,минимум,22,минимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,52,минимум,28,минимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,56,минимум,28,максимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,56,минимум,35,максимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,56,минимум,22,минимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,56,минимум,28,минимум,,
http://www.wikidata.org/entity/Q37780,Serbian Tricolour Hound,Сербия,49,,,,,
http://www.wikidata.org/entity/Q37780,Serbian Tricolour Hound,Сербия,51,,,,,
http://www.wikidata.org/entity/Q37773,Немецкий штихельхаар,Германия,70,максимум,,,,
http://www.wikidata.org/entity/Q37773,Немецкий штихельхаар,Германия,68,максимум,,,,
http://www.wikidata.org/entity/Q37773,Немецкий штихельхаар,Германия,60,минимум,,,,
http://www.wikidata.org/entity/Q37773,Немецкий штихельхаар,Германия,58,минимум,,,,
http://www.wikidata.org/entity/Q37827,Дрентская куропаточная собака,Нидерланды,63,максимум,31,максимум,,
http://www.wikidata.org/entity/Q37827,Дрентская куропаточная собака,Нидерланды,63,максимум,35,максимум,,
http://www.wikidata.org/entity/Q37827,Дрентская куропаточная собака,Нидерланды,63,максимум,30,минимум,,
http://www.wikidata.org/entity/Q37827,Дрентская куропаточная собака,Нидерланды,63,максимум,25,минимум,,
http://www.wikidata.org/entity/Q37811,Дратхаар,Германия,64,максимум,,,,
http://www.wikidata.org/entity/Q37811,Дратхаар,Германия,68,максимум,,,,
http://www.wikidata.org/entity/Q37811,Дратхаар,Германия,57,минимум,,,,
http://www.wikidata.org/entity/Q37811,Дратхаар,Германия,61,минимум,,,,
http://www.wikidata.org/entity/Q37793,Немецкий пинчер,Германия,50,максимум,20,максимум,,
http://www.wikidata.org/entity/Q37793,Немецкий пинчер,Германия,50,максимум,14,минимум,,
http://www.wikidata.org/entity/Q37755,Поденко ибиценко,Ивиса,67,максимум,,,,
http://www.wikidata.org/entity/Q37755,Поденко ибиценко,Ивиса,72,максимум,,,,
http://www.wikidata.org/entity/Q37755,Поденко ибиценко,Ивиса,60,минимум,,,,
http://www.wikidata.org/entity/Q37755,Поденко ибиценко,Ивиса,66,минимум,,,,
http://www.wikidata.org/entity/Q37758,Артуазская гончая,Франция,58,максимум,30,максимум,,
http://www.wikidata.org/entity/Q37758,Артуазская гончая,Франция,58,максимум,28,минимум,,
http://www.wikidata.org/entity/Q37782,Английский тойтерьер,Англия,30,максимум,3.6,максимум,,
http://www.wikidata.org/entity/Q37782,Английский тойтерьер,Англия,30,максимум,2.7,минимум,,
http://www.wikidata.org/entity/Q37827,Дрентская куропаточная собака,Нидерланды,55,минимум,31,максимум,,
http://www.wikidata.org/entity/Q37827,Дрентская куропаточная собака,Нидерланды,55,минимум,35,максимум,,
http://www.wikidata.org/entity/Q37827,Дрентская куропаточная собака,Нидерланды,55,минимум,30,минимум,,
http://www.wikidata.org/entity/Q37827,Дрентская куропаточная собака,Нидерланды,55,минимум,25,минимум,,
http://www.wikidata.org/entity/Q37827,Дрентская куропаточная собака,Нидерланды,58,минимум,35,максимум,,
http://www.wikidata.org/entity/Q37789,Английский фоксхаунд,Англия,64,максимум,,,,
http://www.wikidata.org/entity/Q37789,Английский фоксхаунд,Англия,58,минимум,,,,
http://www.wikidata.org/entity/Q37793,Немецкий пинчер,Германия,45,минимум,20,максимум,,
http://www.wikidata.org/entity/Q37793,Немецкий пинчер,Германия,45,минимум,14,минимум,,
http://www.wikidata.org/entity/Q37764,Континентальный бульдог,Швейцария,50,максимум,30,,,
http://www.wikidata.org/entity/Q37764,Континентальный бульдог,Швейцария,50,максимум,25,,,
http://www.wikidata.org/entity/Q37764,Континентальный бульдог,Швейцария,48,максимум,30,,,
http://www.wikidata.org/entity/Q37764,Континентальный бульдог,Швейцария,48,максимум,25,,,
http://www.wikidata.org/entity/Q37808,Бразильский фила,Бразилия,70,максимум,40,минимум,,
http://www.wikidata.org/entity/Q37764,Континентальный бульдог,Швейцария,40,минимум,30,,,
http://www.wikidata.org/entity/Q37764,Континентальный бульдог,Швейцария,40,минимум,25,,,
http://www.wikidata.org/entity/Q37764,Континентальный бульдог,Швейцария,42,минимум,30,,,
http://www.wikidata.org/entity/Q37764,Континентальный бульдог,Швейцария,42,минимум,25,,,
http://www.wikidata.org/entity/Q37737,Брогольмер,Дания,70,,60,максимум,,
http://www.wikidata.org/entity/Q37737,Брогольмер,Дания,70,,70,максимум,,
http://www.wikidata.org/entity/Q37737,Брогольмер,Дания,70,,40,минимум,,
http://www.wikidata.org/entity/Q37737,Брогольмер,Дания,70,,50,минимум,,
http://www.wikidata.org/entity/Q37737,Брогольмер,Дания,75,,60,максимум,,
http://www.wikidata.org/entity/Q37737,Брогольмер,Дания,75,,70,максимум,,
http://www.wikidata.org/entity/Q37737,Брогольмер,Дания,75,,40,минимум,,
http://www.wikidata.org/entity/Q37737,Брогольмер,Дания,75,,50,минимум,,
http://www.wikidata.org/entity/Q37758,Артуазская гончая,Франция,53,минимум,30,максимум,,
http://www.wikidata.org/entity/Q37758,Артуазская гончая,Франция,53,минимум,28,минимум,,
http://www.wikidata.org/entity/Q37808,Бразильский фила,Бразилия,75,максимум,40,минимум,,
http://www.wikidata.org/entity/Q37815,Лакенуа,Бельгия,,,,,,
http://www.wikidata.org/entity/Q37786,Пиренейская овчарка,Франция,,,,,,
http://www.wikidata.org/entity/Q37795,Romanian Raven Shepherd Dog,Румыния,,,,,,
http://www.wikidata.org/entity/Q37782,Английский тойтерьер,Англия,25,минимум,3.6,максимум,,
http://www.wikidata.org/entity/Q37782,Английский тойтерьер,Англия,25,минимум,2.7,минимум,,
http://www.wikidata.org/entity/Q37866,русская псовая борзая,Россия,78,максимум,45.359237,,,
http://www.wikidata.org/entity/Q37866,русская псовая борзая,Россия,85,максимум,45.359237,,,
http://www.wikidata.org/entity/Q37866,русская псовая борзая,Россия,68,минимум,45.359237,,,
http://www.wikidata.org/entity/Q37866,русская псовая борзая,Россия,75,минимум,45.359237,,,
http://www.wikidata.org/entity/Q37896,Фландрский бувье,Бельгия,59,минимум,40,максимум,,
http://www.wikidata.org/entity/Q37896,Фландрский бувье,Бельгия,59,минимум,35,максимум,,
